name,code,link,manager
朱雀匠心一年持有,010922,http://fundf10.eastmoney.com/010922.html,梁跃军
朱雀恒心一年持有混合,011531,http://fundf10.eastmoney.com/011531.html,梁跃军
前海联合沪深300指数A,003475,http://fundf10.eastmoney.com/003475.html,张磊
前海联合沪深300指数C,007039,http://fundf10.eastmoney.com/007039.html,张磊
前海联合泳隽混合A,004693,http://fundf10.eastmoney.com/004693.html,何杰
前海联合泳隽混合C,007042,http://fundf10.eastmoney.com/007042.html,何杰
前海联合先进制造混合A,005933,http://fundf10.eastmoney.com/005933.html,张永任
前海联合先进制造混合C,005934,http://fundf10.eastmoney.com/005934.html,张永任
前海联合泓鑫混合A,002780,http://fundf10.eastmoney.com/002780.html,何杰
前海联合泓鑫混合C,007043,http://fundf10.eastmoney.com/007043.html,何杰
前海联合价值优选混合A,009312,http://fundf10.eastmoney.com/009312.html,何杰
前海联合泳涛混合A,004634,http://fundf10.eastmoney.com/004634.html,何杰
前海联合价值优选混合C,009313,http://fundf10.eastmoney.com/009313.html,何杰
前海联合泳涛混合C,007041,http://fundf10.eastmoney.com/007041.html,何杰
前海联合研究优选混合A,005671,http://fundf10.eastmoney.com/005671.html,何杰
前海联合研究优选混合C,005672,http://fundf10.eastmoney.com/005672.html,何杰
新疆前海联合新思路混合A,002778,http://fundf10.eastmoney.com/002778.html,张磊
新疆前海联合新思路混合C,002779,http://fundf10.eastmoney.com/002779.html,张磊
前海联合润丰混合A,004809,http://fundf10.eastmoney.com/004809.html,熊钰
前海联合润丰混合C,005935,http://fundf10.eastmoney.com/005935.html,熊钰
前海联合泳隆混合A,004128,http://fundf10.eastmoney.com/004128.html,张磊
前海联合泳隆混合C,007040,http://fundf10.eastmoney.com/007040.html,张磊
前海联合智选3个月持有混合(FOF)C,009160,http://fundf10.eastmoney.com/009160.html,孙连玉
前海联合智选3个月持有混合(FOF)A,009159,http://fundf10.eastmoney.com/009159.html,孙连玉
前海联合国民健康混合A,003581,http://fundf10.eastmoney.com/003581.html,林材
前海联合国民健康混合C,007111,http://fundf10.eastmoney.com/007111.html,林材
前海联合科技先锋混合A,006801,http://fundf10.eastmoney.com/006801.html,王静
前海联合科技先锋混合C,006802,http://fundf10.eastmoney.com/006802.html,王静
中信建投中证500增强A,006440,http://fundf10.eastmoney.com/006440.html,王鹏
中信建投中证500增强C,006441,http://fundf10.eastmoney.com/006441.html,王鹏
中信建投睿利A,003308,http://fundf10.eastmoney.com/003308.html,周户
中信建投睿利C,004635,http://fundf10.eastmoney.com/004635.html,周户
中信建投睿溢混合A,002640,http://fundf10.eastmoney.com/002640.html,刘锋
中信建投睿溢混合C,006843,http://fundf10.eastmoney.com/006843.html,刘锋
中信建投甄选混合A,008347,http://fundf10.eastmoney.com/008347.html,栾江伟
中信建投甄选混合C,008348,http://fundf10.eastmoney.com/008348.html,栾江伟
中信建投轮换混合A,003822,http://fundf10.eastmoney.com/003822.html,栾江伟
中信建投智信物联网A,001809,http://fundf10.eastmoney.com/001809.html,周紫光
中信建投轮换混合C,003823,http://fundf10.eastmoney.com/003823.html,栾江伟
中信建投智信物联网C,004636,http://fundf10.eastmoney.com/004636.html,周紫光
中信建投精选混合A,007468,http://fundf10.eastmoney.com/007468.html,栾江伟
中信建投精选混合C,007469,http://fundf10.eastmoney.com/007469.html,栾江伟
中信建投睿信灵活配置混合C,004676,http://fundf10.eastmoney.com/004676.html,刘锋
中信建投睿信灵活配置混合A,000926,http://fundf10.eastmoney.com/000926.html,刘锋
中信建投稳利混合A,000804,http://fundf10.eastmoney.com/000804.html,周户
中信建投稳利混合C,006844,http://fundf10.eastmoney.com/006844.html,周户
中信建投医改混合A,002408,http://fundf10.eastmoney.com/002408.html,谢玮
中信建投医改混合C,007553,http://fundf10.eastmoney.com/007553.html,谢玮
中信建投聚利混合A,001914,http://fundf10.eastmoney.com/001914.html,谢玮
中信建投聚利混合C,006845,http://fundf10.eastmoney.com/006845.html,谢玮
中信建投医药健康A,010090,http://fundf10.eastmoney.com/010090.html,栾江伟
中信建投医药健康C,010091,http://fundf10.eastmoney.com/010091.html,栾江伟
中信建投智享生活混合A,010282,http://fundf10.eastmoney.com/010282.html,周紫光
中信建投智享生活混合C,010283,http://fundf10.eastmoney.com/010283.html,周紫光
中信建投量化进取C,011411,http://fundf10.eastmoney.com/011411.html,王鹏
中信建投量化进取A,011410,http://fundf10.eastmoney.com/011410.html,王鹏
天治转型升级混合,007084,http://fundf10.eastmoney.com/007084.html,TIAN HUAN
天治中国制造2025,350005,http://fundf10.eastmoney.com/350005.html,尹维国
天治研究驱动混合A,350009,http://fundf10.eastmoney.com/350009.html,TIAN HUAN
天治研究驱动混合C,002043,http://fundf10.eastmoney.com/002043.html,TIAN HUAN
天治趋势精选混合,350007,http://fundf10.eastmoney.com/350007.html,尹维国
天治财富增长混合,350001,http://fundf10.eastmoney.com/350001.html,许家涵
天治低碳经济混合,350002,http://fundf10.eastmoney.com/350002.html,许家涵
天治量化核心精选混合A,006877,http://fundf10.eastmoney.com/006877.html,TIAN HUAN
天治量化核心精选混合C,006878,http://fundf10.eastmoney.com/006878.html,TIAN HUAN
天治新消费混合,350008,http://fundf10.eastmoney.com/350008.html,尹维国
天治核心成长混合(LOF),163503,http://fundf10.eastmoney.com/163503.html,许家涵
中泰沪深300增强A,008238,http://fundf10.eastmoney.com/008238.html,邹巍
中泰沪深300增强C,008239,http://fundf10.eastmoney.com/008239.html,邹巍
中泰中证500指数增强A,008112,http://fundf10.eastmoney.com/008112.html,邹巍
中泰中证500指数增强C,008113,http://fundf10.eastmoney.com/008113.html,邹巍
中泰开阳价值优选混合A,007549,http://fundf10.eastmoney.com/007549.html,姜诚
中泰玉衡价值优选混合,006624,http://fundf10.eastmoney.com/006624.html,姜诚
中泰星元灵活配置混合,006567,http://fundf10.eastmoney.com/006567.html,姜诚
中泰兴诚价值一年持有混合A,010728,http://fundf10.eastmoney.com/010728.html,姜诚
中泰兴诚价值一年持有混合C,010729,http://fundf10.eastmoney.com/010729.html,姜诚
中泰开阳价值优选混合C,011437,http://fundf10.eastmoney.com/011437.html,姜诚
嘉合同顺智选股票A,009106,http://fundf10.eastmoney.com/009106.html,李国林
嘉合同顺智选股票C,009107,http://fundf10.eastmoney.com/009107.html,李国林
嘉合锦程混合A,006424,http://fundf10.eastmoney.com/006424.html,李国林
嘉合锦程混合C,006425,http://fundf10.eastmoney.com/006425.html,李国林
嘉合稳健增长混合A,007141,http://fundf10.eastmoney.com/007141.html,季慧娟
嘉合稳健增长混合C,007142,http://fundf10.eastmoney.com/007142.html,季慧娟
嘉合消费升级混合,007281,http://fundf10.eastmoney.com/007281.html,李国林
嘉合锦创优势精选混合,006992,http://fundf10.eastmoney.com/006992.html,骆海涛
嘉合睿金混合发起式A,005090,http://fundf10.eastmoney.com/005090.html,骆海涛
嘉合睿金混合发起式C,005091,http://fundf10.eastmoney.com/005091.html,骆海涛
嘉合医疗健康混合,007613,http://fundf10.eastmoney.com/007613.html,骆海涛
嘉合锦鹏添利混合A,008905,http://fundf10.eastmoney.com/008905.html,于启明
嘉合锦鹏添利混合C,008906,http://fundf10.eastmoney.com/008906.html,于启明
嘉合永泰优选三个月持有混合(FOF)A,007933,http://fundf10.eastmoney.com/007933.html,张亦博
嘉合永泰优选三个月持有混合(FOF)C,007934,http://fundf10.eastmoney.com/007934.html,张亦博
嘉合磐石A,001571,http://fundf10.eastmoney.com/001571.html,骆海涛
嘉合磐石C,001572,http://fundf10.eastmoney.com/001572.html,骆海涛
恒生前海港股通高股息指数,005702,http://fundf10.eastmoney.com/005702.html,杨伟
恒生沪深港通细分行业龙头A,008407,http://fundf10.eastmoney.com/008407.html,杨伟
恒生沪深港通细分行业龙头C,008408,http://fundf10.eastmoney.com/008408.html,杨伟
恒生前海中证质量成长A,006143,http://fundf10.eastmoney.com/006143.html,杨伟
恒生前海中证质量成长C,006144,http://fundf10.eastmoney.com/006144.html,杨伟
恒生前海港股通精选混合,006537,http://fundf10.eastmoney.com/006537.html,江俊晨
恒生前海恒锦裕利A,006535,http://fundf10.eastmoney.com/006535.html,李维康
恒生前海恒锦裕利C,006536,http://fundf10.eastmoney.com/006536.html,李维康
恒生沪港深新兴产业精选混合,004332,http://fundf10.eastmoney.com/004332.html,郑栋
恒生前海消费升级混合,007277,http://fundf10.eastmoney.com/007277.html,郑栋
国投瑞银中证资源指数,161217,http://fundf10.eastmoney.com/161217.html,殷瑞飞
国投瑞银港股通6个月定开股票,010010,http://fundf10.eastmoney.com/010010.html,刘扬
国投瑞银沪深300量化A,007143,http://fundf10.eastmoney.com/007143.html,殷瑞飞
国投瑞银沪深300量化C,007144,http://fundf10.eastmoney.com/007144.html,殷瑞飞
国投瑞银深证100指数,161227,http://fundf10.eastmoney.com/161227.html,赵建
国投瑞银研究精选股票,001520,http://fundf10.eastmoney.com/001520.html,桑俊
国投沪深300金融地产联接,161211,http://fundf10.eastmoney.com/161211.html,赵建
国投中证500指数量化增强A,005994,http://fundf10.eastmoney.com/005994.html,殷瑞飞
国投中证500指数量化增强C,007089,http://fundf10.eastmoney.com/007089.html,殷瑞飞
国投瑞银中证消费服务指数,161213,http://fundf10.eastmoney.com/161213.html,赵建
国投瑞银瑞利混合(LOF),161222,http://fundf10.eastmoney.com/161222.html,綦缚鹏
国投瑞银美丽中国混合,000663,http://fundf10.eastmoney.com/000663.html,吴潇
国投瑞银招财混合,001266,http://fundf10.eastmoney.com/001266.html,綦缚鹏
国投瑞银瑞源灵活配置混合,121010,http://fundf10.eastmoney.com/121010.html,綦缚鹏
国投瑞银港股通混合A,007110,http://fundf10.eastmoney.com/007110.html,汤海波
国投瑞银瑞盛混合(LOF),161232,http://fundf10.eastmoney.com/161232.html,吴潇
国投瑞银瑞盈混合(LOF),161225,http://fundf10.eastmoney.com/161225.html,吴潇
国投瑞银成长优选混合,121008,http://fundf10.eastmoney.com/121008.html,桑俊
国投瑞银精选收益混合,001218,http://fundf10.eastmoney.com/001218.html,孙文龙
国投瑞银锐意改革混合,001037,http://fundf10.eastmoney.com/001037.html,吴潇
国投瑞银创新动力混合,121005,http://fundf10.eastmoney.com/121005.html,孙文龙
国投瑞银新兴产业混合,161219,http://fundf10.eastmoney.com/161219.html,孙文龙
国投瑞银稳健增长混合,121006,http://fundf10.eastmoney.com/121006.html,孙文龙
国投瑞银境煊灵活配置混合A,001907,http://fundf10.eastmoney.com/001907.html,叶青
国投瑞银策略精选混合,000165,http://fundf10.eastmoney.com/000165.html,吉莉
国投瑞银境煊灵活配置混合C,001908,http://fundf10.eastmoney.com/001908.html,叶青
国投瑞银景气行业混合,121002,http://fundf10.eastmoney.com/121002.html,伍智勇
国投瑞银新能源混合A,007689,http://fundf10.eastmoney.com/007689.html,伍智勇
国投瑞银核心企业混合,121003,http://fundf10.eastmoney.com/121003.html,吉莉
国投瑞银新能源混合C,007690,http://fundf10.eastmoney.com/007690.html,伍智勇
国投瑞银信息消费混合,000845,http://fundf10.eastmoney.com/000845.html,汤海波
国投瑞银先进制造混合,006736,http://fundf10.eastmoney.com/006736.html,施成
国投瑞银瑞泰多策略混合,161233,http://fundf10.eastmoney.com/161233.html,吴潇
国投瑞银新机遇灵活配置混合A,000556,http://fundf10.eastmoney.com/000556.html,宋璐
国投瑞银白银期货(LOF),161226,http://fundf10.eastmoney.com/161226.html,赵建
国投瑞银价值成长一年持有混合A,010423,http://fundf10.eastmoney.com/010423.html,孙文龙
国投瑞银新增长混合A,001499,http://fundf10.eastmoney.com/001499.html,桑俊
国投瑞银新增长混合C,007326,http://fundf10.eastmoney.com/007326.html,桑俊
国投瑞银价值成长一年持有混合C,010424,http://fundf10.eastmoney.com/010424.html,孙文龙
国投瑞银稳健养老(FOF),006876,http://fundf10.eastmoney.com/006876.html,吴翰
国投瑞银新机遇灵活配置混合C,000557,http://fundf10.eastmoney.com/000557.html,宋璐
国投瑞银瑞祥,002358,http://fundf10.eastmoney.com/002358.html,桑俊
国投瑞银新丝路混合(LOF),161224,http://fundf10.eastmoney.com/161224.html,王鹏
国投瑞银融华债券,121001,http://fundf10.eastmoney.com/121001.html,颜文浩
国投瑞银新活力定开混合A,001584,http://fundf10.eastmoney.com/001584.html,李达夫
国投瑞银新活力定开混合C,001585,http://fundf10.eastmoney.com/001585.html,李达夫
国投瑞银进宝灵活配置混合,001704,http://fundf10.eastmoney.com/001704.html,施成
国投瑞银国家安全混合,001838,http://fundf10.eastmoney.com/001838.html,李轩
国投瑞银医疗保健混合A,000523,http://fundf10.eastmoney.com/000523.html,吴默村
国投瑞银创新医疗混合,005520,http://fundf10.eastmoney.com/005520.html,汤海波
国投瑞银远见成长混合C,010339,http://fundf10.eastmoney.com/010339.html,孙文龙
国投瑞银远见成长混合A,010338,http://fundf10.eastmoney.com/010338.html,孙文龙
国投瑞银开放视角精选混合C,010426,http://fundf10.eastmoney.com/010426.html,周奇贤
国投瑞银开放视角精选混合A,010425,http://fundf10.eastmoney.com/010425.html,周奇贤
国投瑞银港股通混合C,011081,http://fundf10.eastmoney.com/011081.html,汤海波
国投瑞银医疗保健混合C,011082,http://fundf10.eastmoney.com/011082.html,吴默村
永赢沪深300A,007538,http://fundf10.eastmoney.com/007538.html,万纯
永赢沪深300C,007539,http://fundf10.eastmoney.com/007539.html,万纯
永赢创业板指数发起式A,007664,http://fundf10.eastmoney.com/007664.html,万纯
永赢创业板指数发起式C,007665,http://fundf10.eastmoney.com/007665.html,万纯
永赢医药健康A,008618,http://fundf10.eastmoney.com/008618.html,李永兴
永赢医药健康C,008619,http://fundf10.eastmoney.com/008619.html,李永兴
永赢消费主题A,006252,http://fundf10.eastmoney.com/006252.html,常远
永赢消费主题C,006253,http://fundf10.eastmoney.com/006253.html,常远
永赢竞争力精选混合,009140,http://fundf10.eastmoney.com/009140.html,乔敏
永赢智能领先混合A,006266,http://fundf10.eastmoney.com/006266.html,于航
永赢智能领先混合C,006269,http://fundf10.eastmoney.com/006269.html,于航
永赢高端制造混合A,007113,http://fundf10.eastmoney.com/007113.html,李永兴
永赢高端制造混合C,007114,http://fundf10.eastmoney.com/007114.html,李永兴
永赢股息优选A,008480,http://fundf10.eastmoney.com/008480.html,晏青
永赢股息优选C,008481,http://fundf10.eastmoney.com/008481.html,晏青
永赢稳健增长一年持有混合,009932,http://fundf10.eastmoney.com/009932.html,常远
永赢惠添利灵活配置混合,005711,http://fundf10.eastmoney.com/005711.html,李永兴
永赢乾元三年定开,007944,http://fundf10.eastmoney.com/007944.html,李永兴
永赢港股通品质生活慧选混合,009983,http://fundf10.eastmoney.com/009983.html,晏青
永赢惠泽一年,006836,http://fundf10.eastmoney.com/006836.html,李永兴
永赢科技驱动A,008919,http://fundf10.eastmoney.com/008919.html,于航
永赢科技驱动C,008920,http://fundf10.eastmoney.com/008920.html,于航
永赢鑫享混合,008723,http://fundf10.eastmoney.com/008723.html,万纯
永赢成长领航混合A,010562,http://fundf10.eastmoney.com/010562.html,于航
永赢成长领航混合C,010563,http://fundf10.eastmoney.com/010563.html,于航
永赢鑫欣混合,010923,http://fundf10.eastmoney.com/010923.html,万纯
永赢鑫盛混合,011004,http://fundf10.eastmoney.com/011004.html,万纯
永赢稳健增利18个月持有混合,010560,http://fundf10.eastmoney.com/010560.html,陶毅
永赢宏泽一年定开混合,011093,http://fundf10.eastmoney.com/011093.html,李永兴
永赢惠添益混合C,011204,http://fundf10.eastmoney.com/011204.html,李永兴
永赢惠添益混合A,011203,http://fundf10.eastmoney.com/011203.html,李永兴
华安中证银行指数,160418,http://fundf10.eastmoney.com/160418.html,苏卿云
华安新丝路主题股票,001104,http://fundf10.eastmoney.com/001104.html,谢昌旭
华安创业板50ETF联接A,160422,http://fundf10.eastmoney.com/160422.html,许之彦
华安创业板50ETF联接C,160424,http://fundf10.eastmoney.com/160424.html,许之彦
华安CES港股通ETF联接A,005813,http://fundf10.eastmoney.com/005813.html,倪斌
华安创业板50指数,160420,http://fundf10.eastmoney.com/160420.html,刘璇子
华安CES港股通ETF联接C,005814,http://fundf10.eastmoney.com/005814.html,倪斌
华安沪深300ETF联接A,008776,http://fundf10.eastmoney.com/008776.html,许之彦
华安沪深300ETF联接C,008777,http://fundf10.eastmoney.com/008777.html,许之彦
华安上证180ETF联接,040180,http://fundf10.eastmoney.com/040180.html,许之彦
华安中国A股增强指数,040002,http://fundf10.eastmoney.com/040002.html,许之彦
华安沪深300增强A,000312,http://fundf10.eastmoney.com/000312.html,许之彦
华安沪深300增强C,000313,http://fundf10.eastmoney.com/000313.html,许之彦
华安中证细分医药ETF联接A,000373,http://fundf10.eastmoney.com/000373.html,苏卿云
华安中证细分医药ETF联接C,000376,http://fundf10.eastmoney.com/000376.html,苏卿云
华安大国新经济股票,000549,http://fundf10.eastmoney.com/000549.html,翁启森
华安上证龙头ETF联接,040190,http://fundf10.eastmoney.com/040190.html,苏卿云
华安中证500低波ETF联接A,006129,http://fundf10.eastmoney.com/006129.html,苏卿云
华安中证500低波ETF联接C,006130,http://fundf10.eastmoney.com/006130.html,苏卿云
华安智能装备主题股票,001072,http://fundf10.eastmoney.com/001072.html,李欣
华安物联网主题股票,001028,http://fundf10.eastmoney.com/001028.html,翁启森
华安中证全指证券公司指数,160419,http://fundf10.eastmoney.com/160419.html,倪斌
华安沪港深优选混合,006768,http://fundf10.eastmoney.com/006768.html,盛骅
华安国企改革主题灵活配置混合,001445,http://fundf10.eastmoney.com/001445.html,张亮
华安文体健康混合,001532,http://fundf10.eastmoney.com/001532.html,刘畅畅
华安沪港深机会灵活配置混合,004263,http://fundf10.eastmoney.com/004263.html,陆秋渊
华安成长创新混合,007460,http://fundf10.eastmoney.com/007460.html,胡宜斌
华安智能生活混合,006879,http://fundf10.eastmoney.com/006879.html,胡宜斌
华安媒体互联网混合,001071,http://fundf10.eastmoney.com/001071.html,胡宜斌
华安策略优选混合,040008,http://fundf10.eastmoney.com/040008.html,杨明
华安红利精选混合,005521,http://fundf10.eastmoney.com/005521.html,杨明
华安逆向策略混合,040035,http://fundf10.eastmoney.com/040035.html,崔莹
华安沪港深通精选灵活配置混合,001581,http://fundf10.eastmoney.com/001581.html,高钥群
华安幸福生活混合,005136,http://fundf10.eastmoney.com/005136.html,崔莹
华安现代生活混合,008290,http://fundf10.eastmoney.com/008290.html,饶晓鹏
华安沪港深外延增长混合,001694,http://fundf10.eastmoney.com/001694.html,崔莹
华安聚优精选混合,009714,http://fundf10.eastmoney.com/009714.html,饶晓鹏
华安汇智精选两年持有期混合,008371,http://fundf10.eastmoney.com/008371.html,饶晓鹏
华安研究精选混合,005630,http://fundf10.eastmoney.com/005630.html,万建军
华安安顺混合,519909,http://fundf10.eastmoney.com/519909.html,高钥群
华安创新混合,040001,http://fundf10.eastmoney.com/040001.html,杨明
华安智增精选混合,160421,http://fundf10.eastmoney.com/160421.html,王春
华安双核驱动混合,006121,http://fundf10.eastmoney.com/006121.html,谢昌旭
华安核心优选混合,040011,http://fundf10.eastmoney.com/040011.html,盛骅
华安行业轮动混合,040016,http://fundf10.eastmoney.com/040016.html,饶晓鹏
华安优质生活混合,008133,http://fundf10.eastmoney.com/008133.html,陈媛
华安安利混合,009694,http://fundf10.eastmoney.com/009694.html,舒灏
华安升级主题混合,040020,http://fundf10.eastmoney.com/040020.html,饶晓鹏
华安安信消费混合,519002,http://fundf10.eastmoney.com/519002.html,王斌
华安宏利混合,040005,http://fundf10.eastmoney.com/040005.html,王春
华安大安全混合,002181,http://fundf10.eastmoney.com/002181.html,舒灏
华安安华灵活配置混合,002350,http://fundf10.eastmoney.com/002350.html,谢昌旭
华安医疗创新混合,008359,http://fundf10.eastmoney.com/008359.html,谢昌旭
华安宝利配置混合,040004,http://fundf10.eastmoney.com/040004.html,陈媛
华安生态优先混合,000294,http://fundf10.eastmoney.com/000294.html,陈媛
华安新丰利灵活配置混合A,003803,http://fundf10.eastmoney.com/003803.html,马韬
华安新丰利灵活配置混合C,003804,http://fundf10.eastmoney.com/003804.html,马韬
华安新泰利灵活配置混合A,003799,http://fundf10.eastmoney.com/003799.html,朱才敏
华安新泰利灵活配置混合C,003800,http://fundf10.eastmoney.com/003800.html,朱才敏
华安稳健回报混合,000072,http://fundf10.eastmoney.com/000072.html,郑可成
华安新机遇灵活配置,001282,http://fundf10.eastmoney.com/001282.html,舒灏
华安低碳生活混合,006122,http://fundf10.eastmoney.com/006122.html,李欣
华安安禧混合A,002398,http://fundf10.eastmoney.com/002398.html,朱才敏
华安安禧混合C,002399,http://fundf10.eastmoney.com/002399.html,朱才敏
华安新活力混合,000590,http://fundf10.eastmoney.com/000590.html,贺涛
华安新回报灵活配置混合,001311,http://fundf10.eastmoney.com/001311.html,朱才敏
华安科创主题混合,501073,http://fundf10.eastmoney.com/501073.html,谢昌旭
华安稳健养老一年(FOF),007643,http://fundf10.eastmoney.com/007643.html,何移直
华安新优选灵活配置混合A,001312,http://fundf10.eastmoney.com/001312.html,周益鸣
华安安进灵活配置混合,002768,http://fundf10.eastmoney.com/002768.html,贺涛
华安新优选灵活配置混合C,002144,http://fundf10.eastmoney.com/002144.html,周益鸣
华安新恒利混合A,003805,http://fundf10.eastmoney.com/003805.html,石雨欣
华安新恒利混合C,003806,http://fundf10.eastmoney.com/003806.html,石雨欣
华安汇嘉精选混合A,010385,http://fundf10.eastmoney.com/010385.html,崔莹
华安量化多因子混合(LOF),160415,http://fundf10.eastmoney.com/160415.html,马丁
华安汇嘉精选混合C,010386,http://fundf10.eastmoney.com/010386.html,崔莹
华安新瑞利混合A,003797,http://fundf10.eastmoney.com/003797.html,石雨欣
华安新瑞利混合C,003798,http://fundf10.eastmoney.com/003798.html,石雨欣
华安安康灵活配置混合A,002363,http://fundf10.eastmoney.com/002363.html,石雨欣
华安事件驱动量化策略混合,002179,http://fundf10.eastmoney.com/002179.html,张序
华安添瑞6个月混合A,009400,http://fundf10.eastmoney.com/009400.html,周益鸣
华安安康灵活配置混合C,002364,http://fundf10.eastmoney.com/002364.html,石雨欣
华安添瑞6个月混合C,009401,http://fundf10.eastmoney.com/009401.html,周益鸣
华安添颐混合,001485,http://fundf10.eastmoney.com/001485.html,朱才敏
华安睿明两年定开混合A,005695,http://fundf10.eastmoney.com/005695.html,杨明
华安科技创新混合,008635,http://fundf10.eastmoney.com/008635.html,李欣
华安睿明两年定开混合C,005696,http://fundf10.eastmoney.com/005696.html,杨明
华安养老2030三年(FOF),006575,http://fundf10.eastmoney.com/006575.html,何移直
华安新动力灵活配置混合,001139,http://fundf10.eastmoney.com/001139.html,郑可成
华安安享混合,000708,http://fundf10.eastmoney.com/000708.html,郑可成
华安中小盘成长混合,040007,http://fundf10.eastmoney.com/040007.html,李欣
华安科技动力混合,040025,http://fundf10.eastmoney.com/040025.html,李欣
华安新兴消费混合A,010554,http://fundf10.eastmoney.com/010554.html,陈媛
华安新兴消费混合C,010555,http://fundf10.eastmoney.com/010555.html,陈媛
华安鼎利混合,009547,http://fundf10.eastmoney.com/009547.html,蒋璆
华安平衡养老三年持有(FOF),010323,http://fundf10.eastmoney.com/010323.html,何移直
华安金享混合,009200,http://fundf10.eastmoney.com/009200.html,王春
华安黄金易ETF联接A,000216,http://fundf10.eastmoney.com/000216.html,许之彦
华安黄金易ETF联接C,000217,http://fundf10.eastmoney.com/000217.html,许之彦
华安动态灵活配置混合,040015,http://fundf10.eastmoney.com/040015.html,蒋璆
华安安益灵活配置混合,001905,http://fundf10.eastmoney.com/001905.html,蒋璆
华安新乐享混合,001800,http://fundf10.eastmoney.com/001800.html,蒋璆
华安创业板两年定开混合,160425,http://fundf10.eastmoney.com/160425.html,蒋璆
华安制造先锋混合,006154,http://fundf10.eastmoney.com/006154.html,蒋璆
华安添福18个月混合A,009409,http://fundf10.eastmoney.com/009409.html,周益鸣
华安添福18个月混合C,009410,http://fundf10.eastmoney.com/009410.html,周益鸣
华安优势企业混合C,010788,http://fundf10.eastmoney.com/010788.html,杨明
华安优势企业混合A,010787,http://fundf10.eastmoney.com/010787.html,杨明
华安精致生活混合A,011128,http://fundf10.eastmoney.com/011128.html,王斌
华安精致生活混合C,011129,http://fundf10.eastmoney.com/011129.html,王斌
华安添益一年持有混合A,010813,http://fundf10.eastmoney.com/010813.html,郑可成
华安添益一年持有混合C,010814,http://fundf10.eastmoney.com/010814.html,郑可成
华安成长先锋混合A,010792,http://fundf10.eastmoney.com/010792.html,蒋璆
华安成长先锋混合C,010793,http://fundf10.eastmoney.com/010793.html,蒋璆
富安达中证500指数增强,007943,http://fundf10.eastmoney.com/007943.html,纪青
富安达优势成长混合,710001,http://fundf10.eastmoney.com/710001.html,吴战峰
富安达行业轮动混合,001660,http://fundf10.eastmoney.com/001660.html,朱义
富安达科技创新混合,009789,http://fundf10.eastmoney.com/009789.html,吴战峰
富安达新动力混合,001659,http://fundf10.eastmoney.com/001659.html,朱义
富安达策略精选混合,710002,http://fundf10.eastmoney.com/710002.html,李守峰
富安达长盈灵活配置混合,002584,http://fundf10.eastmoney.com/002584.html,朱义
富安达消费主题混合,004549,http://fundf10.eastmoney.com/004549.html,吴战峰
富安达科技领航混合,009380,http://fundf10.eastmoney.com/009380.html,吴战峰
富安达健康人生混合,001861,http://fundf10.eastmoney.com/001861.html,李守峰
富安达新兴成长混合,000755,http://fundf10.eastmoney.com/000755.html,孙绍冰
富安达长三角区域主题混合,010746,http://fundf10.eastmoney.com/010746.html,吴战峰
富安达医药创新混合,011383,http://fundf10.eastmoney.com/011383.html,李守峰
东方支柱产业灵活配置混合,004205,http://fundf10.eastmoney.com/004205.html,张玉坤
东方主题精选混合,400032,http://fundf10.eastmoney.com/400032.html,蒋茜
东方睿鑫热点挖掘混合A,001120,http://fundf10.eastmoney.com/001120.html,张玉坤
东方睿鑫热点挖掘混合C,001121,http://fundf10.eastmoney.com/001121.html,张玉坤
东方互联网嘉混合,002174,http://fundf10.eastmoney.com/002174.html,周思越
东方中国红利混合,009999,http://fundf10.eastmoney.com/009999.html,许文波
东方新能源汽车混合,400015,http://fundf10.eastmoney.com/400015.html,李瑞
东方岳灵活配置混合,002545,http://fundf10.eastmoney.com/002545.html,盛泽
东方新思路混合A,001384,http://fundf10.eastmoney.com/001384.html,王然
东方新思路混合C,001385,http://fundf10.eastmoney.com/001385.html,王然
东方策略成长混合,400007,http://fundf10.eastmoney.com/400007.html,王然
东方核心动力混合,400011,http://fundf10.eastmoney.com/400011.html,盛泽
东方区域发展混合,001614,http://fundf10.eastmoney.com/001614.html,张玉坤
东方成长回报平衡混合,400020,http://fundf10.eastmoney.com/400020.html,李瑞
东方成长收益灵活配置混合A,400013,http://fundf10.eastmoney.com/400013.html,薛子徵
东方成长收益灵活配置混合C,007687,http://fundf10.eastmoney.com/007687.html,薛子徵
东方新价值混合A,001495,http://fundf10.eastmoney.com/001495.html,薛子徵
东方新价值混合C,002162,http://fundf10.eastmoney.com/002162.html,薛子徵
东方盛世灵活配置混合A,002497,http://fundf10.eastmoney.com/002497.html,王然
东方盛世灵活配置混合C,009590,http://fundf10.eastmoney.com/009590.html,王然
东方鼎新灵活配置混合A,001196,http://fundf10.eastmoney.com/001196.html,盛泽
东方鼎新灵活配置混合C,002192,http://fundf10.eastmoney.com/002192.html,盛泽
东方新策略灵活配置混合A,001318,http://fundf10.eastmoney.com/001318.html,李瑞
东方新策略灵活配置混合C,002060,http://fundf10.eastmoney.com/002060.html,李瑞
东方龙混合,400001,http://fundf10.eastmoney.com/400001.html,许文波
东方价值挖掘灵活配置混合A,004166,http://fundf10.eastmoney.com/004166.html,薛子徵
东方价值挖掘灵活配置混合C,007686,http://fundf10.eastmoney.com/007686.html,薛子徵
东方量化多策略混合,006785,http://fundf10.eastmoney.com/006785.html,盛泽
东方精选混合,400003,http://fundf10.eastmoney.com/400003.html,许文波
